Time,Time on GPS Adjusted to remove rounding error,Time correction for Layback,Corrected time,Rounded to nearest second,Transect,Long,Lat,Matched_image_name,Date-time,Speed,Unknown2,Date,NA,Unknown3,Unknown4,Date,
15:16:05,15:16:05,#N/A,#N/A,#N/A,NA,115.1114667,33.492955,#N/A,5/20/2020 15:16,1.09,293.6,200520,NA,NA,D*7E,200520,5033
15:16:06,15:16:06,#N/A,#N/A,#N/A,NA,115.11146,33.49295333,#N/A,5/20/2020 15:16,1.27,290.52,200520,NA,NA,D*7B,200520,5034
15:16:07,15:16:07,#N/A,#N/A,#N/A,NA,115.111455,33.49294833,#N/A,5/20/2020 15:16,1.21,291.74,200520,NA,NA,D*76,200520,5035
15:16:08,15:16:08,#N/A,#N/A,#N/A,NA,115.11145,33.492945,#N/A,5/20/2020 15:16,1.18,292.69,200520,NA,NA,D*71,200520,5036
15:16:09,15:16:09,#N/A,#N/A,#N/A,NA,115.111445,33.49294333,#N/A,5/20/2020 15:16,0.95,293.02,200520,NA,NA,D*7F,200520,5037
15:16:10,15:16:10,#N/A,#N/A,#N/A,NA,115.11144,33.49294,#N/A,5/20/2020 15:16,0.91,293.6,200520,NA,NA,D*71,200520,5038
15:16:11,15:16:11,#N/A,#N/A,#N/A,NA,115.1114367,33.49294,#N/A,5/20/2020 15:16,0.74,294.6,200520,NA,NA,D*7A,200520,5039
15:16:12,15:16:12,#N/A,#N/A,#N/A,NA,115.1114333,33.49294,#N/A,5/20/2020 15:16,0.69,294.38,200520,NA,NA,D*7A,200520,5040
15:16:13,15:16:13,#N/A,#N/A,#N/A,NA,115.11143,33.49293667,#N/A,5/20/2020 15:16,0.72,293.53,200520,NA,NA,D*76,200520,5041
15:16:14,15:16:14,#N/A,#N/A,#N/A,NA,115.111425,33.492935,#N/A,5/20/2020 15:16,0.9,292.46,200520,NA,NA,D*76,200520,5042
15:16:15,15:16:15,#N/A,#N/A,#N/A,NA,115.11142,33.49293333,#N/A,5/20/2020 15:16,0.89,292.41,200520,NA,NA,D*7E,200520,5043
15:16:16,15:16:16,00:00:34,15:16:50,15:16:50,MUZT2,115.1114167,33.49293167,#N/A,5/20/2020 15:16,0.85,292.36,200520,NA,NA,D*79,200520,5044
15:16:17,15:16:17,00:00:34,15:16:51,15:16:51,MUZT2,115.111415,33.49293167,#N/A,5/20/2020 15:16,0.77,300.17,200520,NA,NA,D*74,200520,5045
15:16:18,15:16:18,00:00:34,15:16:52,15:16:52,MUZT2,115.11141,33.49292833,#N/A,5/20/2020 15:16,0.78,310.7,200520,NA,NA,D*75,200520,5046
15:16:19,15:16:19,00:00:34,15:16:53,15:16:53,MUZT2,115.11141,33.49292667,#N/A,5/20/2020 15:16,0.74,308.67,200520,NA,NA,D*76,200520,5047
15:16:20,15:16:20,00:00:34,15:16:54,15:16:54,MUZT2,115.1114033,33.49292333,L1120_MUZT2_15_14_54_0026,5/20/2020 15:16,0.75,308.02,200520,NA,NA,D*7A,200520,5048
15:16:22,15:16:21,00:00:34,15:16:55,15:16:55,MUZT2,115.111395,33.49292,#N/A,5/20/2020 15:16,1.07,295.61,200520,NA,NA,D*7B,200520,5049
15:16:22,15:16:22,00:00:34,15:16:56,15:16:56,MUZT2,115.11139,33.49291833,#N/A,5/20/2020 15:16,1.01,297.36,200520,NA,NA,D*7E,200520,5050
15:16:24,15:16:23,00:00:34,15:16:57,15:16:57,MUZT2,115.1113833,33.49291667,#N/A,5/20/2020 15:16,1,294.35,200520,NA,NA,D*7B,200520,5051
15:16:24,15:16:24,00:00:34,15:16:58,15:16:58,MUZT2,115.1113733,33.492915,#N/A,5/20/2020 15:16,1.27,293.56,200520,NA,NA,D*76,200520,5052
15:16:25,15:16:25,00:00:34,15:16:59,15:16:59,MUZT2,115.1113667,33.492915,L1120_MUZT2_15_14_54_0027,5/20/2020 15:16,1.26,292.97,200520,NA,NA,D*7E,200520,5053
15:16:26,15:16:26,00:00:34,15:17:00,15:17:00,MUZT2,115.1113617,33.49291333,#N/A,5/20/2020 15:16,1.24,292.16,200520,NA,NA,D*73,200520,5054
15:16:27,15:16:27,00:00:34,15:17:01,15:17:01,MUZT2,115.11136,33.49291167,#N/A,5/20/2020 15:16,0.97,292.32,200520,NA,NA,D*73,200520,5055
15:16:28,15:16:28,00:00:34,15:17:02,15:17:02,MUZT2,115.1113567,33.49291,#N/A,5/20/2020 15:16,0.9,291.01,200520,NA,NA,D*7B,200520,5056
15:16:29,15:16:29,00:00:34,15:17:03,15:17:03,MUZT2,115.1113533,33.492905,#N/A,5/20/2020 15:16,0.93,291.15,200520,NA,NA,D*7F,200520,5057
15:16:30,15:16:30,00:00:34,15:17:04,15:17:04,MUZT2,115.11135,33.4929,L1120_MUZT2_15_14_54_0028,5/20/2020 15:16,0.97,292.13,200520,NA,NA,D*75,200520,5058
15:16:31,15:16:31,00:00:34,15:17:05,15:17:05,MUZT2,115.111345,33.492895,#N/A,5/20/2020 15:16,1.01,293.33,200520,NA,NA,D*7F,200520,5059
15:16:32,15:16:32,00:00:34,15:17:06,15:17:06,MUZT2,115.1113417,33.49289167,#N/A,5/20/2020 15:16,1.07,294.63,200520,NA,NA,D*78,200520,5060
15:16:33,15:16:33,00:00:34,15:17:07,15:17:07,MUZT2,115.1113367,33.49289,#N/A,5/20/2020 15:16,1.09,304.48,200520,NA,NA,D*70,200520,5061
15:16:35,15:16:34,00:00:34,15:17:08,15:17:08,MUZT2,115.11133,33.49288667,#N/A,5/20/2020 15:16,1.13,303.5,200520,NA,NA,D*78,200520,5062
15:16:35,15:16:35,00:00:34,15:17:09,15:17:09,MUZT2,115.1113283,33.49288167,L1120_MUZT2_15_14_54_0029,5/20/2020 15:16,1.17,304.3,200520,NA,NA,D*79,200520,5063
15:16:36,15:16:36,00:00:34,15:17:10,15:17:10,MUZT2,115.111325,33.49288,#N/A,5/20/2020 15:16,1.18,304.98,200520,NA,NA,D*74,200520,5064
15:16:37,15:16:37,00:00:34,15:17:11,15:17:11,MUZT2,115.11132,33.492875,#N/A,5/20/2020 15:16,1.18,305.84,200520,NA,NA,D*73,200520,5065
15:16:38,15:16:38,00:00:34,15:17:12,15:17:12,MUZT2,115.111315,33.49287,#N/A,5/20/2020 15:16,1.17,306.87,200520,NA,NA,D*7E,200520,5066
15:16:39,15:16:39,00:00:34,15:17:13,15:17:13,MUZT2,115.1113083,33.492865,#N/A,5/20/2020 15:16,1.17,310.2,200520,NA,NA,D*71,200520,5067
15:16:40,15:16:40,00:00:34,15:17:14,15:17:14,MUZT2,115.1113033,33.49286167,L1120_MUZT2_15_14_54_0030,5/20/2020 15:16,1.17,309.07,200520,NA,NA,D*7D,200520,5068
15:16:41,15:16:41,00:00:34,15:17:15,15:17:15,MUZT2,115.1112983,33.492855,#N/A,5/20/2020 15:16,1.19,311.44,200520,NA,NA,D*7C,200520,5069
15:16:42,15:16:42,00:00:34,15:17:16,15:17:16,MUZT2,115.1112983,33.492855,#N/A,5/20/2020 15:16,0.94,310.82,200520,NA,NA,D*70,200520,5070
15:16:43,15:16:43,00:00:34,15:17:17,15:17:17,MUZT2,115.1112967,33.49285167,#N/A,5/20/2020 15:16,0.92,313.05,200520,NA,NA,D*78,200520,5071
15:16:44,15:16:44,00:00:34,15:17:18,15:17:18,MUZT2,115.1112933,33.49285167,#N/A,5/20/2020 15:16,0.92,307.44,200520,NA,NA,D*71,200520,5072
15:16:45,15:16:45,00:00:34,15:17:19,15:17:19,MUZT2,115.1112883,33.49284833,L1120_MUZT2_15_14_54_0031,5/20/2020 15:16,0.96,305.05,200520,NA,NA,D*7F,200520,5073
15:16:46,15:16:46,00:00:34,15:17:20,15:17:20,MUZT2,115.1112817,33.49284667,#N/A,5/20/2020 15:16,0.99,296.56,200520,NA,NA,D*74,200520,5074
15:16:47,15:16:47,00:00:34,15:17:21,15:17:21,MUZT2,115.1112767,33.492845,#N/A,5/20/2020 15:16,1.03,290.93,200520,NA,NA,D*78,200520,5075
15:16:48,15:16:48,00:00:34,15:17:22,15:17:22,MUZT2,115.1112717,33.49284333,#N/A,5/20/2020 15:16,1.06,292.67,200520,NA,NA,D*7F,200520,5076
15:16:49,15:16:49,00:00:34,15:17:23,15:17:23,MUZT2,115.111265,33.49284,#N/A,5/20/2020 15:16,1.23,293.66,200520,NA,NA,D*72,200520,5077
15:16:50,15:16:50,00:00:34,15:17:24,15:17:24,MUZT2,115.11126,33.49283667,L1120_MUZT2_15_14_54_0032,5/20/2020 15:16,1.24,296.88,200520,NA,NA,D*77,200520,5078
15:16:51,15:16:51,00:00:34,15:17:25,15:17:25,MUZT2,115.1112567,33.49283167,#N/A,5/20/2020 15:16,1.23,310.21,200520,NA,NA,D*7C,200520,5079
15:16:52,15:16:52,00:00:34,15:17:26,15:17:26,MUZT2,115.1112533,33.49282667,#N/A,5/20/2020 15:16,1.18,311.59,200520,NA,NA,D*70,200520,5080
15:16:53,15:16:53,00:00:34,15:17:27,15:17:27,MUZT2,115.11125,33.49282333,#N/A,5/20/2020 15:16,1.1,309.4,200520,NA,NA,D*78,200520,5081
15:16:54,15:16:54,00:00:34,15:17:28,15:17:28,MUZT2,115.1112433,33.49282,#N/A,5/20/2020 15:16,1.13,308.88,200520,NA,NA,D*78,200520,5082
15:16:55,15:16:55,00:00:34,15:17:29,15:17:29,MUZT2,115.11124,33.492815,L1120_MUZT2_15_14_54_0033,5/20/2020 15:16,1.12,307.68,200520,NA,NA,D*71,200520,5083
15:16:56,15:16:56,00:00:34,15:17:30,15:17:30,MUZT2,115.111235,33.49281167,#N/A,5/20/2020 15:16,1.13,307.32,200520,NA,NA,D*77,200520,5084
15:16:57,15:16:57,00:00:34,15:17:31,15:17:31,MUZT2,115.11123,33.49280667,#N/A,5/20/2020 15:16,1.14,305.26,200520,NA,NA,D*7B,200520,5085
15:16:58,15:16:58,00:00:34,15:17:32,15:17:32,MUZT2,115.1112217,33.492805,#N/A,5/20/2020 15:16,1.18,298.15,200520,NA,NA,D*71,200520,5086
15:16:59,15:16:59,00:00:34,15:17:33,15:17:33,MUZT2,115.111215,33.49280167,#N/A,5/20/2020 15:16,1.2,290.35,200520,NA,NA,D*78,200520,5087
15:17:00,15:17:00,00:00:34,15:17:34,15:17:34,MUZT2,115.1112117,33.49280167,L1120_MUZT2_15_14_54_0034,5/20/2020 15:17,0.99,292.65,200520,NA,NA,D*7A,200520,5088
15:17:01,15:17:01,00:00:34,15:17:35,15:17:35,MUZT2,115.11121,33.49279833,#N/A,5/20/2020 15:17,0.7,294.18,200520,NA,NA,D*76,200520,5089
15:17:02,15:17:02,00:00:34,15:17:36,15:17:36,MUZT2,115.1112067,33.492795,#N/A,5/20/2020 15:17,0.71,309.92,200520,NA,NA,D*7F,200520,5090
15:17:03,15:17:03,00:00:34,15:17:37,15:17:37,MUZT2,115.1112033,33.49279167,#N/A,5/20/2020 15:17,0.67,307.82,200520,NA,NA,D*72,200520,5091
15:17:04,15:17:04,00:00:34,15:17:38,15:17:38,MUZT2,115.1111967,33.49279167,#N/A,5/20/2020 15:17,0.74,292.01,200520,NA,NA,D*78,200520,5092
15:17:05,15:17:05,00:00:34,15:17:39,15:17:39,MUZT2,115.111195,33.49279333,L1120_MUZT2_15_14_54_0035,5/20/2020 15:17,0.77,283.96,200520,NA,NA,D*78,200520,5093
15:17:06,15:17:06,00:00:34,15:17:40,15:17:40,MUZT2,115.1111883,33.49279333,#N/A,5/20/2020 15:17,0.99,282.48,200520,NA,NA,D*7D,200520,5094
15:17:07,15:17:07,00:00:34,15:17:41,15:17:41,MUZT2,115.1111817,33.49279667,#N/A,5/20/2020 15:17,1.06,271.9,200520,NA,NA,D*77,200520,5095
15:17:08,15:17:08,00:00:34,15:17:42,15:17:42,MUZT2,115.11118,33.49279667,#N/A,5/20/2020 15:17,1.04,273,200520,NA,NA,D*70,200520,5096
15:17:09,15:17:09,00:00:34,15:17:43,15:17:43,MUZT2,115.1111767,33.49279667,#N/A,5/20/2020 15:17,0.98,299.58,200520,NA,NA,D*72,200520,5097
15:17:10,15:17:10,00:00:34,15:17:44,15:17:44,MUZT2,115.111175,33.49279833,L1120_MUZT2_15_14_54_0036,5/20/2020 15:17,0.93,299.81,200520,NA,NA,D*72,200520,5098
15:17:11,15:17:11,00:00:34,15:17:45,15:17:45,MUZT2,115.1111717,33.49279667,#N/A,5/20/2020 15:17,0.97,300.34,200520,NA,NA,D*7F,200520,5099
15:17:12,15:17:12,00:00:34,15:17:46,15:17:46,MUZT2,115.111165,33.492795,#N/A,5/20/2020 15:17,0.96,294.99,200520,NA,NA,D*7B,200520,5100
15:17:13,15:17:13,00:00:34,15:17:47,15:17:47,MUZT2,115.11116,33.49279167,#N/A,5/20/2020 15:17,1,296.44,200520,NA,NA,D*7B,200520,5101
15:17:14,15:17:14,00:00:34,15:17:48,15:17:48,MUZT2,115.1111583,33.49279,#N/A,5/20/2020 15:17,0.81,318.62,200520,NA,NA,D*75,200520,5102
15:17:15,15:17:15,00:00:34,15:17:49,15:17:49,MUZT2,115.1111533,33.49278833,L1120_MUZT2_15_14_54_0037,5/20/2020 15:17,0.61,317.8,200520,NA,NA,D*79,200520,5103
15:17:16,15:17:16,00:00:34,15:17:50,15:17:50,MUZT2,115.111145,33.492785,#N/A,5/20/2020 15:17,0.96,315.96,200520,NA,NA,D*71,200520,5104
15:17:18,15:17:17,00:00:34,15:17:51,15:17:51,MUZT2,115.111135,33.49278333,#N/A,5/20/2020 15:17,1.02,291.25,200520,NA,NA,D*7E,200520,5105
15:17:18,15:17:18,00:00:34,15:17:52,15:17:52,MUZT2,115.1111267,33.49278,#N/A,5/20/2020 15:17,1.08,290.74,200520,NA,NA,D*7F,200520,5106
15:17:19,15:17:19,00:00:34,15:17:53,15:17:53,MUZT2,115.1111183,33.49277833,#N/A,5/20/2020 15:17,1.1,287.18,200520,NA,NA,D*73,200520,5107
15:17:20,15:17:20,00:00:34,15:17:54,15:17:54,MUZT2,115.11111,33.49277833,L1120_MUZT2_15_14_54_0038,5/20/2020 15:17,1.14,281.96,200520,NA,NA,D*79,200520,5108
15:17:21,15:17:21,00:00:34,15:17:55,15:17:55,MUZT2,115.1111017,33.49277833,#N/A,5/20/2020 15:17,1.19,282.32,200520,NA,NA,D*7F,200520,5109
15:17:22,15:17:22,00:00:34,15:17:56,15:17:56,MUZT2,115.1110933,33.49277667,#N/A,5/20/2020 15:17,1.24,282.83,200520,NA,NA,D*7D,200520,5110
15:17:23,15:17:23,00:00:34,15:17:57,15:17:57,MUZT2,115.1110883,33.492775,#N/A,5/20/2020 15:17,1.25,292.28,200520,NA,NA,D*7B,200520,5111
15:17:24,15:17:24,00:00:34,15:17:58,15:17:58,MUZT2,115.1110883,33.49277667,#N/A,5/20/2020 15:17,0.88,299.09,200520,NA,NA,D*71,200520,5112
15:17:25,15:17:25,00:00:34,15:17:59,15:17:59,MUZT2,115.111085,33.492775,L1120_MUZT2_15_14_54_0039,5/20/2020 15:17,0.84,306.99,200520,NA,NA,D*73,200520,5113
15:17:26,15:17:26,00:00:34,15:18:00,15:18:00,MUZT2,115.11108,33.49277333,#N/A,5/20/2020 15:17,0.88,306.12,200520,NA,NA,D*76,200520,5114
15:17:27,15:17:27,00:00:34,15:18:01,15:18:01,MUZT2,115.11107,33.49276833,#N/A,5/20/2020 15:17,1.22,305.42,200520,NA,NA,D*7F,200520,5115
15:17:28,15:17:28,00:00:34,15:18:02,15:18:02,MUZT2,115.1110617,33.492765,#N/A,5/20/2020 15:17,1.23,304.85,200520,NA,NA,D*72,200520,5116
15:17:29,15:17:29,00:00:34,15:18:03,15:18:03,MUZT2,115.111055,33.492765,#N/A,5/20/2020 15:17,1.2,288.84,200520,NA,NA,D*70,200520,5117
15:17:30,15:17:30,00:00:34,15:18:04,15:18:04,MUZT2,115.11105,33.49276333,L1120_MUZT2_15_14_54_0040,5/20/2020 15:17,1.17,291.61,200520,NA,NA,D*7F,200520,5118
15:17:31,15:17:31,00:00:34,15:18:05,15:18:05,MUZT2,115.111045,33.49275833,#N/A,5/20/2020 15:17,1.11,292.74,200520,NA,NA,D*74,200520,5119
15:17:32,15:17:32,00:00:34,15:18:06,15:18:06,MUZT2,115.11104,33.49275333,#N/A,5/20/2020 15:17,1.05,315.08,200520,NA,NA,D*73,200520,5120
15:17:33,15:17:33,00:00:34,15:18:07,15:18:07,MUZT2,115.1110333,33.49274833,#N/A,5/20/2020 15:17,1.01,314.46,200520,NA,NA,D*73,200520,5121
15:17:34,15:17:34,00:00:34,15:18:08,15:18:08,MUZT2,115.1110283,33.492745,#N/A,5/20/2020 15:17,0.98,311.6,200520,NA,NA,D*7E,200520,5122
15:17:35,15:17:35,00:00:34,15:18:09,15:18:09,MUZT2,115.1110217,33.49274,L1120_MUZT2_15_14_54_0041,5/20/2020 15:17,1.2,311.91,200520,NA,NA,D*74,200520,5123
15:17:36,15:17:36,00:00:34,15:18:10,15:18:10,MUZT2,115.111015,33.492735,#N/A,5/20/2020 15:17,1.27,309.07,200520,NA,NA,D*78,200520,5124
15:17:37,15:17:37,00:00:34,15:18:11,15:18:11,MUZT2,115.1110083,33.49273,#N/A,5/20/2020 15:17,1.31,308.29,200520,NA,NA,D*71,200520,5125
15:17:38,15:17:38,00:00:34,15:18:12,15:18:12,MUZT2,115.1110067,33.492725,#N/A,5/20/2020 15:17,1.28,315.66,200520,NA,NA,D*7D,200520,5126
15:17:39,15:17:39,00:00:34,15:18:13,15:18:13,MUZT2,115.1110033,33.49271667,#N/A,5/20/2020 15:17,1.25,329.73,200520,NA,NA,D*79,200520,5127
15:17:40,15:17:40,00:00:34,15:18:14,15:18:14,MUZT2,115.1109983,33.49271167,L1120_MUZT2_15_14_54_0042,5/20/2020 15:17,1.22,332.88,200520,NA,NA,D*7F,200520,5128
15:17:41,15:17:41,00:00:34,15:18:15,15:18:15,MUZT2,115.110995,33.49270667,#N/A,5/20/2020 15:17,1.04,335.53,200520,NA,NA,D*76,200520,5129
15:17:42,15:17:42,00:00:34,15:18:16,15:18:16,MUZT2,115.11099,33.49270167,#N/A,5/20/2020 15:17,1.06,327.56,200520,NA,NA,D*77,200520,5130
15:17:43,15:17:43,00:00:34,15:18:17,15:18:17,MUZT2,115.110985,33.49269667,#N/A,5/20/2020 15:17,1.1,328.03,200520,NA,NA,D*71,200520,5131
15:17:44,15:17:44,00:00:34,15:18:18,15:18:18,MUZT2,115.1109783,33.49269333,#N/A,5/20/2020 15:17,1.09,325.17,200520,NA,NA,D*7F,200520,5132
15:17:45,15:17:45,00:00:34,15:18:19,15:18:19,MUZT2,115.1109717,33.49269,L1120_MUZT2_15_14_54_0043,5/20/2020 15:17,1.08,324.27,200520,NA,NA,D*7B,200520,5133
15:17:46,15:17:46,00:00:34,15:18:20,15:18:20,MUZT2,115.1109683,33.492685,#N/A,5/20/2020 15:17,1.03,321.44,200520,NA,NA,D*74,200520,5134
15:17:47,15:17:47,00:00:34,15:18:21,15:18:21,MUZT2,115.1109633,33.49268167,#N/A,5/20/2020 15:17,1.06,318.59,200520,NA,NA,D*79,200520,5135
15:17:48,15:17:48,00:00:34,15:18:22,15:18:22,MUZT2,115.1109567,33.49267667,#N/A,5/20/2020 15:17,1.28,316.39,200520,NA,NA,D*71,200520,5136
15:17:49,15:17:49,00:00:34,15:18:23,15:18:23,MUZT2,115.1109517,33.49267167,#N/A,5/20/2020 15:17,1.3,315.34,200520,NA,NA,D*77,200520,5137
15:17:50,15:17:50,00:00:34,15:18:24,15:18:24,MUZT2,115.1109467,33.492665,L1120_MUZT2_15_14_54_0044,5/20/2020 15:17,1.3,322.75,200520,NA,NA,D*70,200520,5138
15:17:51,15:17:51,00:00:34,15:18:25,15:18:25,MUZT2,115.1109433,33.49265833,#N/A,5/20/2020 15:17,1.29,326.34,200520,NA,NA,D*7A,200520,5139
15:17:52,15:17:52,00:00:34,15:18:26,15:18:26,MUZT2,115.11094,33.49265333,#N/A,5/20/2020 15:17,1.28,323.11,200520,NA,NA,D*7F,200520,5140
15:17:53,15:17:53,00:00:34,15:18:27,15:18:27,MUZT2,115.1109367,33.49264667,#N/A,5/20/2020 15:17,1.23,327.13,200520,NA,NA,D*7E,200520,5141
15:17:54,15:17:54,00:00:34,15:18:28,15:18:28,MUZT2,115.1109317,33.49264167,#N/A,5/20/2020 15:17,1.21,324.07,200520,NA,NA,D*78,200520,5142
15:17:55,15:17:55,00:00:34,15:18:29,15:18:29,MUZT2,115.1109267,33.49263667,L1120_MUZT2_15_14_54_0045,5/20/2020 15:17,1.22,320.67,200520,NA,NA,D*70,200520,5143
15:17:56,15:17:56,00:00:34,15:18:30,15:18:30,MUZT2,115.110925,33.49263167,#N/A,5/20/2020 15:17,1.19,328.32,200520,NA,NA,D*74,200520,5144
15:17:57,15:17:57,00:00:34,15:18:31,15:18:31,MUZT2,115.1109217,33.49263,#N/A,5/20/2020 15:17,0.93,311.78,200520,NA,NA,D*75,200520,5145
15:17:58,15:17:58,00:00:34,15:18:32,15:18:32,MUZT2,115.1109217,33.492625,#N/A,5/20/2020 15:17,0.88,327.59,200520,NA,NA,D*7B,200520,5146
15:17:59,15:17:59,00:00:34,15:18:33,15:18:33,MUZT2,115.11092,33.49262167,#N/A,5/20/2020 15:17,0.88,341.91,200520,NA,NA,D*79,200520,5147
15:18:00,15:18:00,00:00:34,15:18:34,15:18:34,MUZT2,115.1109183,33.49261833,L1120_MUZT2_15_14_54_0046,5/20/2020 15:18,0.85,341,200520,NA,NA,D*75,200520,5148
15:18:01,15:18:01,00:00:34,15:18:35,15:18:35,MUZT2,115.1109167,33.492615,#N/A,5/20/2020 15:18,0.87,342.05,200520,NA,NA,D*78,200520,5149
15:18:02,15:18:02,00:00:34,15:18:36,15:18:36,MUZT2,115.1109117,33.49261,#N/A,5/20/2020 15:18,0.91,340.93,200520,NA,NA,D*78,200520,5150
15:18:03,15:18:03,00:00:34,15:18:37,15:18:37,MUZT2,115.11091,33.49260667,#N/A,5/20/2020 15:18,0.93,340.26,200520,NA,NA,D*76,200520,5151
15:18:04,15:18:04,00:00:34,15:18:38,15:18:38,MUZT2,115.1109017,33.49260167,#N/A,5/20/2020 15:18,0.97,338.21,200520,NA,NA,D*7F,200520,5152
15:18:05,15:18:05,00:00:34,15:18:39,15:18:39,MUZT2,115.1108967,33.4926,L1120_MUZT2_15_14_54_0047,5/20/2020 15:18,1.03,336.83,200520,NA,NA,D*7B,200520,5153
15:18:06,15:18:06,00:00:34,15:18:40,15:18:40,MUZT2,115.11089,33.49259667,#N/A,5/20/2020 15:18,1.08,305.38,200520,NA,NA,D*74,200520,5154
15:18:07,15:18:07,00:00:34,15:18:41,15:18:41,MUZT2,115.1108817,33.492595,#N/A,5/20/2020 15:18,1.13,299.14,200520,NA,NA,D*76,200520,5155
15:18:08,15:18:08,00:00:34,15:18:42,15:18:42,MUZT2,115.1108767,33.49259167,#N/A,5/20/2020 15:18,1.13,300,200520,NA,NA,D*70,200520,5156
15:18:09,15:18:09,00:00:34,15:18:43,15:18:43,MUZT2,115.1108767,33.49258667,#N/A,5/20/2020 15:18,0.85,338.17,200520,NA,NA,D*75,200520,5157
15:18:10,15:18:10,00:00:34,15:18:44,15:18:44,MUZT2,115.110875,33.49258333,L1120_MUZT2_15_14_54_0048,5/20/2020 15:18,0.81,348.23,200520,NA,NA,D*73,200520,5158
15:18:11,15:18:11,00:00:34,15:18:45,15:18:45,MUZT2,115.1108767,33.49258,#N/A,5/20/2020 15:18,0.84,358.33,200520,NA,NA,D*7D,200520,5159
15:18:12,15:18:12,00:00:34,15:18:46,15:18:46,MUZT2,115.1108767,33.49257333,#N/A,5/20/2020 15:18,0.91,2.49,200520,NA,NA,D*77,200520,5160
15:18:13,15:18:13,00:00:34,15:18:47,15:18:47,MUZT2,115.1108733,33.49256833,#N/A,5/20/2020 15:18,0.9,341.03,200520,NA,NA,D*7A,200520,5161
15:18:14,15:18:14,00:00:34,15:18:48,15:18:48,MUZT2,115.1108683,33.492565,#N/A,5/20/2020 15:18,0.95,322.08,200520,NA,NA,D*7C,200520,5162
15:18:15,15:18:15,00:00:34,15:18:49,15:18:49,MUZT2,115.1108633,33.49256167,L1120_MUZT2_15_14_54_0049,5/20/2020 15:18,0.99,312.8,200520,NA,NA,D*76,200520,5163
15:18:16,15:18:16,00:00:34,15:18:50,15:18:50,MUZT2,115.1108567,33.49255833,#N/A,5/20/2020 15:18,1.17,313.2,200520,NA,NA,D*77,200520,5164
15:18:17,15:18:17,00:00:34,15:18:51,15:18:51,MUZT2,115.1108517,33.49255333,#N/A,5/20/2020 15:18,1.12,316.59,200520,NA,NA,D*7A,200520,5165
15:18:18,15:18:18,00:00:34,15:18:52,15:18:52,MUZT2,115.1108467,33.49255167,#N/A,5/20/2020 15:18,1.12,313.01,200520,NA,NA,D*76,200520,5166
15:18:19,15:18:19,00:00:34,15:18:53,15:18:53,MUZT2,115.1108433,33.49254667,#N/A,5/20/2020 15:18,1.11,313.66,200520,NA,NA,D*73,200520,5167
15:18:20,15:18:20,00:00:34,15:18:54,15:18:54,MUZT2,115.1108383,33.49254,L1120_MUZT2_15_14_54_0050,5/20/2020 15:18,1.19,314.79,200520,NA,NA,D*73,200520,5168
15:18:21,15:18:21,00:00:34,15:18:55,15:18:55,MUZT2,115.110835,33.492535,#N/A,5/20/2020 15:18,1.19,326.24,200520,NA,NA,D*7C,200520,5169
15:18:22,15:18:22,00:00:34,15:18:56,15:18:56,MUZT2,115.1108317,33.49253167,#N/A,5/20/2020 15:18,1.19,327.34,200520,NA,NA,D*74,200520,5170
15:18:23,15:18:23,00:00:34,15:18:57,15:18:57,MUZT2,115.11083,33.49252667,#N/A,5/20/2020 15:18,1.2,334.3,200520,NA,NA,D*77,200520,5171
15:18:24,15:18:24,00:00:34,15:18:58,15:18:58,MUZT2,115.1108267,33.49252167,#N/A,5/20/2020 15:18,1.18,334.37,200520,NA,NA,D*77,200520,5172
15:18:25,15:18:25,00:00:34,15:18:59,15:18:59,MUZT2,115.110825,33.49251833,L1120_MUZT2_15_14_54_0051,5/20/2020 15:18,1.02,332.51,200520,NA,NA,D*7A,200520,5173
15:18:26,15:18:26,00:00:34,15:19:00,15:19:00,MUZT2,115.1108233,33.49251333,#N/A,5/20/2020 15:18,1.04,333.3,200520,NA,NA,D*70,200520,5174
15:18:27,15:18:27,00:00:34,15:19:01,15:19:01,MUZT2,115.110825,33.49251167,#N/A,5/20/2020 15:18,0.97,335.35,200520,NA,NA,D*77,200520,5175
15:18:28,15:18:28,00:00:34,15:19:02,15:19:02,MUZT2,115.110825,33.49250667,#N/A,5/20/2020 15:18,0.96,343.98,200520,NA,NA,D*7C,200520,5176
15:18:29,15:18:29,00:00:34,15:19:03,15:19:03,MUZT2,115.110825,33.49250167,#N/A,5/20/2020 15:18,0.93,342.04,200520,NA,NA,D*79,200520,5177
15:18:30,15:18:30,00:00:34,15:19:04,15:19:04,MUZT2,115.1108233,33.49249833,L1120_MUZT2_15_14_54_0052,5/20/2020 15:18,0.92,338.74,200520,NA,NA,D*79,200520,5178
15:18:31,15:18:31,00:00:34,15:19:05,15:19:05,MUZT2,115.11082,33.49249333,#N/A,5/20/2020 15:18,0.91,330.71,200520,NA,NA,D*7F,200520,5179
15:18:32,15:18:32,00:00:34,15:19:06,15:19:06,MUZT2,115.1108167,33.49248667,#N/A,5/20/2020 15:18,0.95,327.32,200520,NA,NA,D*7F,200520,5180
15:18:33,15:18:33,00:00:34,15:19:07,15:19:07,MUZT2,115.1108117,33.49248333,#N/A,5/20/2020 15:18,1.25,318.78,200520,NA,NA,D*72,200520,5181
15:18:34,15:18:34,00:00:34,15:19:08,15:19:08,MUZT2,115.1108083,33.49247833,#N/A,5/20/2020 15:18,1.19,313.23,200520,NA,NA,D*7B,200520,5182
